axis:latitude,axis:longitude,axis:time,axis:z,data:u,data:v,data:w
61.25,-55.25,"2000-01-15T00:00:00",10.0,3.6949732303619385,-3.84842848777771,12.038915634155273
61.25,-55.25,"2000-02-15T00:00:00",10.0,4.3761796951293945,-4.19152307510376,11.110995292663574
61.25,-55.25,"2000-03-16T00:00:00",10.0,2.767108201980591,-3.7240991592407227,10.683643341064453
61.25,-55.25,"2000-04-15T00:00:00",10.0,0.4531864821910858,-3.1597108840942383,8.800663948059082
61.25,-55.25,"2000-05-15T00:00:00",10.0,0.036123745143413544,-1.0809937715530396,7.291267395019531
61.25,-55.25,"2000-06-15T00:00:00",10.0,-0.9175806045532227,0.2496679723262787,6.736569404602051
61.25,-55.25,"2000-07-15T00:00:00",10.0,-0.3479473292827606,0.060479965060949326,5.548654556274414
61.25,-55.25,"2000-08-15T00:00:00",10.0,0.24577869474887848,-0.12995459139347076,6.622960090637207
61.25,-55.25,"2000-09-15T00:00:00",10.0,0.5932904481887817,-0.9199285507202148,8.070609092712402
61.25,-55.25,"2000-10-15T00:00:00",10.0,1.2655078172683716,-2.0716848373413086,8.88193416595459
61.25,-55.25,"2000-11-15T00:00:00",10.0,2.248314380645752,-1.5551669597625732,9.980895042419434
61.25,-55.25,"2000-12-15T00:00:00",10.0,2.052084445953369,-2.0246405601501465,10.700202941894531
