axis:latitude,axis:longitude,axis:time,axis:z,data:u,data:v,data:w
68.5,-56.75,"2000-01-15T00:00:00",10.0,0.7105017900466919,-3.7163562774658203,10.433171272277832
68.5,-56.75,"2000-02-15T00:00:00",10.0,1.9928596019744873,-0.4682210087776184,9.599283218383789
68.5,-56.75,"2000-03-16T00:00:00",10.0,-2.7021872997283936,-1.5882314443588257,8.319133758544922
68.5,-56.75,"2000-04-15T00:00:00",10.0,,,
68.5,-56.75,"2000-05-15T00:00:00",10.0,-1.6068288087844849,0.2011253833770752,6.409813404083252
68.5,-56.75,"2000-06-15T00:00:00",10.0,-1.1512489318847656,0.07746486365795135,4.3043904304504395
68.5,-56.75,"2000-07-15T00:00:00",10.0,-0.684064507484436,0.5677294135093689,4.5548577308654785
68.5,-56.75,"2000-08-15T00:00:00",10.0,-0.7194980978965759,1.0127698183059692,5.39489221572876
68.5,-56.75,"2000-09-15T00:00:00",10.0,-0.7787814736366272,-0.22333019971847534,6.743756294250488
68.5,-56.75,"2000-10-15T00:00:00",10.0,-0.3249396085739136,-0.6277033686637878,7.4924163818359375
68.5,-56.75,"2000-11-15T00:00:00",10.0,0.11432966589927673,-1.079020619392395,8.61080265045166
68.5,-56.75,"2000-12-15T00:00:00",10.0,0.9843534231185913,-3.185145616531372,9.647804260253906
