axis:latitude,axis:longitude,axis:time,axis:z,data:u,data:v,data:w
62.75,-61.50000000000003,"2000-01-15T00:00:00",10.0,3.1020801067352295,-2.8563055992126465,11.337313652038574
62.75,-61.50000000000003,"2000-02-15T00:00:00",10.0,5.309173583984375,-6.905488967895508,10.780139923095703
62.75,-61.50000000000003,"2000-03-16T00:00:00",10.0,1.018317699432373,-4.024545192718506,11.259505271911621
62.75,-61.50000000000003,"2000-04-15T00:00:00",10.0,-0.9956385493278503,-0.29750481247901917,10.08985424041748
62.75,-61.50000000000003,"2000-05-15T00:00:00",10.0,-1.1200560331344604,-1.7199273109436035,7.737735271453857
62.75,-61.50000000000003,"2000-06-15T00:00:00",10.0,0.0496639758348465,-0.7824780941009521,5.7797465324401855
62.75,-61.50000000000003,"2000-07-15T00:00:00",10.0,0.137206569314003,-0.1188877522945404,4.46361780166626
62.75,-61.50000000000003,"2000-08-15T00:00:00",10.0,0.6952333450317383,-0.04666174575686455,5.200900554656982
62.75,-61.50000000000003,"2000-09-15T00:00:00",10.0,0.5625393390655518,-1.0050899982452393,6.602917194366455
62.75,-61.50000000000003,"2000-10-15T00:00:00",10.0,1.2044085264205933,-2.328535318374634,7.8965349197387695
62.75,-61.50000000000003,"2000-11-15T00:00:00",10.0,2.002664804458618,-2.3899409770965576,8.900086402893066
62.75,-61.50000000000003,"2000-12-15T00:00:00",10.0,1.060628890991211,-5.45166540145874,10.958351135253906
