axis:latitude,axis:longitude,axis:time,axis:z,data:u,data:v,data:w
58.25,-50.99999999999997,"2000-01-15T00:00:00",10.0,3.5669798851013184,-1.8897109031677246,12.719486236572266
58.25,-50.99999999999997,"2000-02-15T00:00:00",10.0,4.99859619140625,-2.103261709213257,11.98706340789795
58.25,-50.99999999999997,"2000-03-16T00:00:00",10.0,3.0335652828216553,-2.3721625804901123,11.69374942779541
58.25,-50.99999999999997,"2000-04-15T00:00:00",10.0,0.5194699764251709,-1.7904295921325684,9.611949920654297
58.25,-50.99999999999997,"2000-05-15T00:00:00",10.0,0.09035781770944595,-0.5473502278327942,8.135330200195312
58.25,-50.99999999999997,"2000-06-15T00:00:00",10.0,-1.032742977142334,0.15919484198093414,7.6620635986328125
58.25,-50.99999999999997,"2000-07-15T00:00:00",10.0,0.05445657670497894,0.21327781677246094,6.378978252410889
58.25,-50.99999999999997,"2000-08-15T00:00:00",10.0,1.3040579557418823,-0.030024142935872078,7.262149333953857
58.25,-50.99999999999997,"2000-09-15T00:00:00",10.0,1.627320408821106,-0.6833627223968506,8.68385124206543
58.25,-50.99999999999997,"2000-10-15T00:00:00",10.0,2.2114462852478027,-1.6374112367630005,9.663311004638672
58.25,-50.99999999999997,"2000-11-15T00:00:00",10.0,3.4106171131134033,-1.2642308473587036,10.482063293457031
58.25,-50.99999999999997,"2000-12-15T00:00:00",10.0,2.0370213985443115,-1.2932292222976685,11.606765747070312
