axis:latitude,axis:longitude,axis:time,axis:z,data:u,data:v,data:w
59.75,-57.50000000000003,"2000-01-15T00:00:00",10.0,6.1316304206848145,-4.509161949157715,12.277088165283203
59.75,-57.50000000000003,"2000-02-15T00:00:00",10.0,6.575411796569824,-4.147565841674805,11.550503730773926
59.75,-57.50000000000003,"2000-03-16T00:00:00",10.0,4.5429558753967285,-3.968583583831787,10.948563575744629
59.75,-57.50000000000003,"2000-04-15T00:00:00",10.0,2.0419909954071045,-3.756768226623535,9.499810218811035
59.75,-57.50000000000003,"2000-05-15T00:00:00",10.0,1.0698225498199463,-1.5115714073181152,7.413503646850586
59.75,-57.50000000000003,"2000-06-15T00:00:00",10.0,0.5199358463287354,-0.6964496970176697,6.9304118156433105
59.75,-57.50000000000003,"2000-07-15T00:00:00",10.0,0.13350790739059448,-0.15651415288448334,5.930813789367676
59.75,-57.50000000000003,"2000-08-15T00:00:00",10.0,1.5472954511642456,-0.5197157263755798,6.570153713226318
59.75,-57.50000000000003,"2000-09-15T00:00:00",10.0,1.8169426918029785,-1.2445063591003418,8.032788276672363
59.75,-57.50000000000003,"2000-10-15T00:00:00",10.0,2.3467254638671875,-2.1125106811523438,9.307628631591797
59.75,-57.50000000000003,"2000-11-15T00:00:00",10.0,3.87911319732666,-1.7645580768585205,10.42025375366211
59.75,-57.50000000000003,"2000-12-15T00:00:00",10.0,3.809654951095581,-2.8545796871185303,11.37202262878418
