axis:latitude,axis:longitude,axis:time,axis:z,data:u,data:v,data:w
35.0,-35.00000000000003,"2000-01-15T00:00:00",10.0,2.0614302158355713,1.2880123853683472,9.164074897766113
35.0,-35.00000000000003,"2000-02-15T00:00:00",10.0,0.055672820657491684,2.1415960788726807,8.728782653808594
35.0,-35.00000000000003,"2000-03-16T00:00:00",10.0,2.0877621173858643,0.5218101143836975,9.11578369140625
35.0,-35.00000000000003,"2000-04-15T00:00:00",10.0,1.2402348518371582,0.7209325432777405,7.316912651062012
35.0,-35.00000000000003,"2000-05-15T00:00:00",10.0,0.5772783756256104,0.5773555040359497,6.493712902069092
35.0,-35.00000000000003,"2000-06-15T00:00:00",10.0,0.9920966625213623,0.5544158816337585,5.7511820793151855
35.0,-35.00000000000003,"2000-07-15T00:00:00",10.0,-0.7187638282775879,-0.66511070728302,4.860957622528076
35.0,-35.00000000000003,"2000-08-15T00:00:00",10.0,-0.5120521187782288,-0.4598064422607422,4.904743671417236
35.0,-35.00000000000003,"2000-09-15T00:00:00",10.0,0.2291165292263031,0.6676095724105835,6.408783435821533
35.0,-35.00000000000003,"2000-10-15T00:00:00",10.0,0.2212541252374649,0.33491554856300354,7.56672477722168
35.0,-35.00000000000003,"2000-11-15T00:00:00",10.0,-1.4496784210205078,0.8348684906959534,8.569925308227539
35.0,-35.00000000000003,"2000-12-15T00:00:00",10.0,2.0820329189300537,0.6897487640380859,9.986714363098145
