axis:latitude,axis:longitude,axis:time,axis:z,data:u,data:v,data:w
58.25,-47.0,"2000-01-15T00:00:00",10.0,2.4091460704803467,-1.5065083503723145,13.913483619689941
58.25,-47.0,"2000-02-15T00:00:00",10.0,4.651759624481201,-1.1613140106201172,12.770079612731934
58.25,-47.0,"2000-03-16T00:00:00",10.0,2.4601569175720215,-2.3027572631835938,12.748575210571289
58.25,-47.0,"2000-04-15T00:00:00",10.0,-0.2397419810295105,-1.4161721467971802,10.39070987701416
58.25,-47.0,"2000-05-15T00:00:00",10.0,-0.391766756772995,-0.47868868708610535,8.819499969482422
58.25,-47.0,"2000-06-15T00:00:00",10.0,-1.7306365966796875,-0.0023763179779052734,7.9564313888549805
58.25,-47.0,"2000-07-15T00:00:00",10.0,0.4671618640422821,0.09564464539289474,6.768909931182861
58.25,-47.0,"2000-08-15T00:00:00",10.0,1.1876866817474365,0.03631499409675598,7.7344651222229
58.25,-47.0,"2000-09-15T00:00:00",10.0,1.3018847703933716,-0.5481629371643066,9.271601676940918
58.25,-47.0,"2000-10-15T00:00:00",10.0,2.093261480331421,-1.8457335233688354,10.390216827392578
58.25,-47.0,"2000-11-15T00:00:00",10.0,2.8057823181152344,-1.139087200164795,11.19843864440918
58.25,-47.0,"2000-12-15T00:00:00",10.0,1.2790939807891846,-1.0194671154022217,12.587904930114746
