axis:latitude,axis:longitude,axis:time,axis:z,data:u,data:v,data:w
60.0,-49.49999999999997,"2000-01-15T00:00:00",10.0,1.2592153549194336,-1.7248120307922363,12.552083969116211
60.0,-49.49999999999997,"2000-02-15T00:00:00",10.0,2.7818188667297363,-2.5770201683044434,12.289068222045898
60.0,-49.49999999999997,"2000-03-16T00:00:00",10.0,1.7352324724197388,-2.591588020324707,11.53062629699707
60.0,-49.49999999999997,"2000-04-15T00:00:00",10.0,-0.3449755907058716,-1.7463093996047974,9.266068458557129
60.0,-49.49999999999997,"2000-05-15T00:00:00",10.0,-0.811719536781311,-0.7068367004394531,8.365517616271973
60.0,-49.49999999999997,"2000-06-15T00:00:00",10.0,-2.1859047412872314,0.27026110887527466,7.275104999542236
60.0,-49.49999999999997,"2000-07-15T00:00:00",10.0,-0.6158240437507629,-0.31881701946258545,6.201921463012695
60.0,-49.49999999999997,"2000-08-15T00:00:00",10.0,-0.4226366877555847,-0.46044549345970154,7.6540937423706055
60.0,-49.49999999999997,"2000-09-15T00:00:00",10.0,-0.03968937695026398,-0.831609308719635,8.551971435546875
60.0,-49.49999999999997,"2000-10-15T00:00:00",10.0,0.8964076638221741,-2.1328535079956055,9.515807151794434
60.0,-49.49999999999997,"2000-11-15T00:00:00",10.0,1.522972822189331,-1.2824991941452026,10.275908470153809
60.0,-49.49999999999997,"2000-12-15T00:00:00",10.0,0.5192728638648987,-1.2772480249404907,11.266395568847656
