axis:latitude,axis:longitude,axis:time,axis:z,data:u,data:v,data:w
64.75,-60.50000000000003,"2000-01-15T00:00:00",10.0,3.281399965286255,-10.542614936828613,12.640101432800293
64.75,-60.50000000000003,"2000-02-15T00:00:00",10.0,,,
64.75,-60.50000000000003,"2000-03-16T00:00:00",10.0,-2.319178581237793,-4.354793071746826,11.502881050109863
64.75,-60.50000000000003,"2000-04-15T00:00:00",10.0,-0.04870748519897461,-10.553823471069336,12.466667175292969
64.75,-60.50000000000003,"2000-05-15T00:00:00",10.0,-2.3457441329956055,-4.244179725646973,8.102031707763672
64.75,-60.50000000000003,"2000-06-15T00:00:00",10.0,-0.37115728855133057,-0.22605422139167786,6.181119918823242
64.75,-60.50000000000003,"2000-07-15T00:00:00",10.0,0.13455365598201752,0.17303918302059174,5.349560260772705
64.75,-60.50000000000003,"2000-08-15T00:00:00",10.0,-0.36571598052978516,-0.05195070430636406,4.866650104522705
64.75,-60.50000000000003,"2000-09-15T00:00:00",10.0,-0.07286831736564636,-1.3738850355148315,6.384646415710449
64.75,-60.50000000000003,"2000-10-15T00:00:00",10.0,0.8812753558158875,-2.4830851554870605,7.334414958953857
64.75,-60.50000000000003,"2000-11-15T00:00:00",10.0,1.5174083709716797,-2.357649564743042,8.648303031921387
64.75,-60.50000000000003,"2000-12-15T00:00:00",10.0,0.4976877272129059,-6.575074672698975,11.76383113861084
