axis:latitude,axis:longitude,axis:time,axis:z,data:u,data:v,data:w
59.75,-57.00000000000004,"2000-01-15T00:00:00",10.0,5.870100021362305,-4.333312511444092,12.339016914367676
59.75,-57.00000000000004,"2000-02-15T00:00:00",10.0,6.394778251647949,-4.108044147491455,11.540555953979492
59.75,-57.00000000000004,"2000-03-16T00:00:00",10.0,4.334743022918701,-3.8866045475006104,10.973654747009277
59.75,-57.00000000000004,"2000-04-15T00:00:00",10.0,1.8592530488967896,-3.6776528358459473,9.42572021484375
59.75,-57.00000000000004,"2000-05-15T00:00:00",10.0,0.9083924889564514,-1.4083662033081055,7.422706127166748
59.75,-57.00000000000004,"2000-06-15T00:00:00",10.0,0.37124156951904297,-0.5698910355567932,6.947627544403076
59.75,-57.00000000000004,"2000-07-15T00:00:00",10.0,0.08044905215501785,-0.10080590844154358,5.967906475067139
59.75,-57.00000000000004,"2000-08-15T00:00:00",10.0,1.471336007118225,-0.5044838190078735,6.61842679977417
59.75,-57.00000000000004,"2000-09-15T00:00:00",10.0,1.74535071849823,-1.2636677026748657,8.090548515319824
59.75,-57.00000000000004,"2000-10-15T00:00:00",10.0,2.279090166091919,-2.0800058841705322,9.252667427062988
59.75,-57.00000000000004,"2000-11-15T00:00:00",10.0,3.735185146331787,-1.730115532875061,10.372490882873535
59.75,-57.00000000000004,"2000-12-15T00:00:00",10.0,3.658370018005371,-2.77207350730896,11.410236358642578
