axis:latitude,axis:longitude,axis:time,axis:z,data:u,data:v,data:w
61.25,-54.75,"2000-01-15T00:00:00",10.0,3.3321783542633057,-3.57865309715271,12.07794189453125
61.25,-54.75,"2000-02-15T00:00:00",10.0,4.0526885986328125,-4.0235209465026855,11.119850158691406
61.25,-54.75,"2000-03-16T00:00:00",10.0,2.5359482765197754,-3.5218071937561035,10.617413520812988
61.25,-54.75,"2000-04-15T00:00:00",10.0,0.32095643877983093,-3.022024393081665,8.775062561035156
61.25,-54.75,"2000-05-15T00:00:00",10.0,-0.11693951487541199,-0.9616556167602539,7.2959794998168945
61.25,-54.75,"2000-06-15T00:00:00",10.0,-1.0828300714492798,0.3748515248298645,6.755477428436279
61.25,-54.75,"2000-07-15T00:00:00",10.0,-0.4474613070487976,0.10529721528291702,5.528072834014893
61.25,-54.75,"2000-08-15T00:00:00",10.0,0.009466951712965965,-0.07667595893144608,6.674842357635498
61.25,-54.75,"2000-09-15T00:00:00",10.0,0.45287466049194336,-0.8709108233451843,8.035645484924316
61.25,-54.75,"2000-10-15T00:00:00",10.0,1.1233853101730347,-1.997090458869934,8.880768775939941
61.25,-54.75,"2000-11-15T00:00:00",10.0,2.056138038635254,-1.4743305444717407,9.940899848937988
61.25,-54.75,"2000-12-15T00:00:00",10.0,1.7695244550704956,-1.8091373443603516,10.635781288146973
