axis:latitude,axis:longitude,axis:time,axis:z,data:u,data:v,data:w
58.75,-44.74999999999997,"2000-01-15T00:00:00",10.0,1.514285922050476,-1.8219603300094604,15.127902030944824
58.75,-44.74999999999997,"2000-02-15T00:00:00",10.0,4.639640808105469,-1.0989575386047363,13.946805000305176
58.75,-44.74999999999997,"2000-03-16T00:00:00",10.0,2.2454421520233154,-2.689276695251465,13.885481834411621
58.75,-44.74999999999997,"2000-04-15T00:00:00",10.0,-0.8710241913795471,-1.6937371492385864,11.254592895507812
58.75,-44.74999999999997,"2000-05-15T00:00:00",10.0,-0.6956530213356018,-0.9911797046661377,9.590818405151367
58.75,-44.74999999999997,"2000-06-15T00:00:00",10.0,-2.1706151962280273,-0.5642063617706299,8.698836326599121
58.75,-44.74999999999997,"2000-07-15T00:00:00",10.0,0.5392782092094421,-0.18804840743541718,7.351089954376221
58.75,-44.74999999999997,"2000-08-15T00:00:00",10.0,0.8407049775123596,-0.12160196900367737,8.260826110839844
58.75,-44.74999999999997,"2000-09-15T00:00:00",10.0,0.7065557837486267,-0.7806311249732971,10.18765926361084
58.75,-44.74999999999997,"2000-10-15T00:00:00",10.0,1.440422534942627,-2.313476800918579,11.201013565063477
58.75,-44.74999999999997,"2000-11-15T00:00:00",10.0,2.450413942337036,-1.377088189125061,12.296252250671387
58.75,-44.74999999999997,"2000-12-15T00:00:00",10.0,0.7968608736991882,-1.3599988222122192,13.611756324768066
