axis:latitude,axis:longitude,axis:time,axis:z,data:u,data:v,data:w
59.0,-59.749999999999986,"2000-01-15T00:00:00",10.0,6.130373954772949,-5.496124744415283,12.11551284790039
59.0,-59.749999999999986,"2000-02-15T00:00:00",10.0,8.383688926696777,-5.040813446044922,12.523310661315918
59.0,-59.749999999999986,"2000-03-16T00:00:00",10.0,5.218357563018799,-5.712985515594482,10.8240327835083
59.0,-59.749999999999986,"2000-04-15T00:00:00",10.0,1.9026976823806763,-4.031827449798584,9.301825523376465
59.0,-59.749999999999986,"2000-05-15T00:00:00",10.0,0.6574092507362366,-1.9285937547683716,8.242379188537598
59.0,-59.749999999999986,"2000-06-15T00:00:00",10.0,1.0373553037643433,-1.0028796195983887,6.18215799331665
59.0,-59.749999999999986,"2000-07-15T00:00:00",10.0,-0.013583192601799965,-0.1608487218618393,4.775027751922607
59.0,-59.749999999999986,"2000-08-15T00:00:00",10.0,1.2922110557556152,-0.4193941354751587,5.2581939697265625
59.0,-59.749999999999986,"2000-09-15T00:00:00",10.0,1.8244297504425049,-0.8428863286972046,6.693229675292969
59.0,-59.749999999999986,"2000-10-15T00:00:00",10.0,2.377054452896118,-1.722922444343567,8.1933012008667
59.0,-59.749999999999986,"2000-11-15T00:00:00",10.0,4.277710437774658,-1.2184617519378662,9.687759399414062
59.0,-59.749999999999986,"2000-12-15T00:00:00",10.0,4.6453657150268555,-2.653427839279175,10.564031600952148
