axis:latitude,axis:longitude,axis:time,axis:z,data:u,data:v,data:w
62.5,-57.50000000000003,"2000-01-15T00:00:00",10.0,4.0896525382995605,-5.1153106689453125,11.706154823303223
62.5,-57.50000000000003,"2000-02-15T00:00:00",10.0,4.190693378448486,-4.800189971923828,10.926813125610352
62.5,-57.50000000000003,"2000-03-16T00:00:00",10.0,2.7533071041107178,-3.3384487628936768,11.027730941772461
62.5,-57.50000000000003,"2000-04-15T00:00:00",10.0,0.6802878379821777,-3.601853132247925,8.43958568572998
62.5,-57.50000000000003,"2000-05-15T00:00:00",10.0,0.28589776158332825,-1.2978249788284302,7.103353977203369
62.5,-57.50000000000003,"2000-06-15T00:00:00",10.0,-0.6107330918312073,-0.19480037689208984,6.330392360687256
62.5,-57.50000000000003,"2000-07-15T00:00:00",10.0,-0.14386634528636932,0.0768396183848381,5.304941654205322
62.5,-57.50000000000003,"2000-08-15T00:00:00",10.0,0.3062913715839386,-0.022409839555621147,6.268702983856201
62.5,-57.50000000000003,"2000-09-15T00:00:00",10.0,0.5829809308052063,-1.1181772947311401,7.863853931427002
62.5,-57.50000000000003,"2000-10-15T00:00:00",10.0,1.0849677324295044,-2.510205030441284,8.76333236694336
62.5,-57.50000000000003,"2000-11-15T00:00:00",10.0,1.9702328443527222,-1.9745246171951294,9.893176078796387
62.5,-57.50000000000003,"2000-12-15T00:00:00",10.0,2.100748062133789,-3.233719825744629,10.367203712463379
