axis:latitude,axis:longitude,axis:time,axis:z,data:u,data:v,data:w
61.5,-53.250000000000014,"2000-01-15T00:00:00",10.0,1.8512630462646484,-2.723626136779785,12.001273155212402
61.5,-53.250000000000014,"2000-02-15T00:00:00",10.0,2.6434247493743896,-3.4876670837402344,11.19002914428711
61.5,-53.250000000000014,"2000-03-16T00:00:00",10.0,1.699212670326233,-2.908193349838257,10.405513763427734
61.5,-53.250000000000014,"2000-04-15T00:00:00",10.0,0.025648431852459908,-2.6718838214874268,8.659130096435547
61.5,-53.250000000000014,"2000-05-15T00:00:00",10.0,-0.7285136580467224,-0.5833693146705627,7.365910053253174
61.5,-53.250000000000014,"2000-06-15T00:00:00",10.0,-1.7405022382736206,0.7423219680786133,6.775607109069824
61.5,-53.250000000000014,"2000-07-15T00:00:00",10.0,-0.9319026470184326,0.24271391332149506,5.4976654052734375
61.5,-53.250000000000014,"2000-08-15T00:00:00",10.0,-0.8630281686782837,0.1401699334383011,6.928785800933838
61.5,-53.250000000000014,"2000-09-15T00:00:00",10.0,-0.21675491333007812,-0.6024522185325623,7.9326934814453125
61.5,-53.250000000000014,"2000-10-15T00:00:00",10.0,0.4887770712375641,-1.7510936260223389,8.821520805358887
61.5,-53.250000000000014,"2000-11-15T00:00:00",10.0,1.1322059631347656,-1.1870636940002441,9.89646053314209
61.5,-53.250000000000014,"2000-12-15T00:00:00",10.0,0.7399492263793945,-1.1983875036239624,10.277386665344238
