axis:latitude,axis:longitude,axis:time,axis:z,data:u,data:v,data:w
41.0,-33.75,"2000-01-15T00:00:00",10.0,4.648076057434082,2.608391284942627,11.699128150939941
41.0,-33.75,"2000-02-15T00:00:00",10.0,2.3996808528900146,3.5188329219818115,10.824017524719238
41.0,-33.75,"2000-03-16T00:00:00",10.0,2.8795135021209717,1.5899256467819214,10.747506141662598
41.0,-33.75,"2000-04-15T00:00:00",10.0,2.583923101425171,1.5586771965026855,9.38671875
41.0,-33.75,"2000-05-15T00:00:00",10.0,2.6056487560272217,1.0072429180145264,8.192715644836426
41.0,-33.75,"2000-06-15T00:00:00",10.0,3.033135175704956,1.2997740507125854,7.439426898956299
41.0,-33.75,"2000-07-15T00:00:00",10.0,2.323744058609009,0.4693126976490021,5.812957286834717
41.0,-33.75,"2000-08-15T00:00:00",10.0,2.952816963195801,0.2783871293067932,6.526432514190674
41.0,-33.75,"2000-09-15T00:00:00",10.0,0.9496945738792419,0.7336978912353516,7.918693542480469
41.0,-33.75,"2000-10-15T00:00:00",10.0,2.621864080429077,0.2889094054698944,9.55739974975586
41.0,-33.75,"2000-11-15T00:00:00",10.0,1.9621657133102417,1.5600329637527466,9.872600555419922
41.0,-33.75,"2000-12-15T00:00:00",10.0,4.170167446136475,1.751112699508667,11.700177192687988
